,dataset,game_id,date,player_id,player,position,home_team,away_team,venue,starter,minutes,field_goals,field_goals_attempts,3_point,3_point_attempts,free_throw,free_throw_attempts,offensive_rebound,defensive_rebound,total_rebound,assists,personal_fouls,steals,turnovers,blocks,points,usage_rate,days_rest
91,NBA 2021-2022 Regular Season,22100005,10-20-2021,1630174.0,Aaron Nesmith,G-F,Boston,New York,R,N,11.3,0.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,14.147583690275242,3+
92,NBA 2021-2022 Regular Season,22100005,10-20-2021,1630202.0,Payton Pritchard,G,Boston,New York,R,N,11.28,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,10.62950104389031,3+
93,NBA 2021-2022 Regular Season,22100005,10-20-2021,1629628.0,RJ Barrett,F-G,New York,Boston,H,Y,47.05,6.0,11.0,3.0,7.0,4.0,6.0,0.0,5.0,5.0,2.0,5.0,0.0,0.0,2.0,19.0,12.559346212939277,3+
94,NBA 2021-2022 Regular Season,22100005,10-20-2021,203944.0,Julius Randle,F-C,New York,Boston,H,Y,45.98,12.0,27.0,3.0,8.0,8.0,8.0,0.0,8.0,8.0,9.0,4.0,0.0,7.0,3.0,35.0,35.351362155484395,3+
95,NBA 2021-2022 Regular Season,22100005,10-20-2021,1629011.0,Mitchell Robinson,C-F,New York,Boston,H,Y,34.47,5.0,5.0,0.0,0.0,1.0,4.0,5.0,12.0,17.0,3.0,2.0,0.0,1.0,2.0,11.0,9.752876565524346,3+
96,NBA 2021-2022 Regular Season,22100005,10-20-2021,203095.0,Evan Fournier,G-F,New York,Boston,H,Y,44.43,13.0,25.0,6.0,13.0,0.0,0.0,0.0,6.0,6.0,3.0,4.0,4.0,1.0,1.0,32.0,25.35183062072108,3+
97,NBA 2021-2022 Regular Season,22100005,10-20-2021,202689.0,Kemba Walker,G,New York,Boston,H,Y,35.53,3.0,8.0,3.0,4.0,1.0,2.0,0.0,8.0,8.0,3.0,4.0,1.0,4.0,0.0,10.0,15.704819359679636,3+
98,NBA 2021-2022 Regular Season,22100005,10-20-2021,201565.0,Derrick Rose,G,New York,Boston,H,N,22.45,3.0,11.0,1.0,3.0,2.0,2.0,0.0,4.0,4.0,5.0,0.0,2.0,2.0,1.0,9.0,26.784615149157943,3+
99,NBA 2021-2022 Regular Season,22100005,10-20-2021,1630579.0,Jericho Sims,C,New York,Boston,H,N,6.97,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.469683337055519,3+
100,NBA 2021-2022 Regular Season,22100005,10-20-2021,202692.0,Alec Burks,G,New York,Boston,H,N,16.3,2.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,13.289073082570052,3+
101,NBA 2021-2022 Regular Season,22100005,10-20-2021,1630193.0,Immanuel Quickley,G,New York,Boston,H,N,8.42,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,25.725877820177185,3+
102,NBA 2021-2022 Regular Season,22100005,10-20-2021,1630167.0,Obi Toppin,F,New York,Boston,H,N,28.38,6.0,9.0,0.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,14.0,17.280102952103565,3+
103,NBA 2021-2022 Regular Season,22100005,10-20-2021,1629656.0,Quentin Grimes,G,New York,Boston,H,N,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3+
104,NBA 2021-2022 Regular Season,22100006,10-20-2021,203484.0,Kentavious Caldwell-Pope,G,Washington,Toronto,R,Y,27.13,2.0,7.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,12.477144730199942,3+
105,NBA 2021-2022 Regular Season,22100006,10-20-2021,1628398.0,Kyle Kuzma,F,Washington,Toronto,R,Y,34.63,4.0,13.0,2.0,9.0,1.0,2.0,0.0,15.0,15.0,3.0,2.0,1.0,5.0,1.0,11.0,23.068774190342644,3+
106,NBA 2021-2022 Regular Season,22100006,10-20-2021,1629655.0,Daniel Gafford,F-C,Washington,Toronto,R,Y,22.1,3.0,3.0,0.0,0.0,2.0,3.0,1.0,4.0,5.0,0.0,1.0,2.0,1.0,4.0,8.0,10.185782026817456,3+
107,NBA 2021-2022 Regular Season,22100006,10-20-2021,203078.0,Bradley Beal,G,Washington,Toronto,R,Y,34.1,7.0,19.0,1.0,6.0,8.0,8.0,0.0,3.0,3.0,4.0,2.0,4.0,4.0,0.0,23.0,32.90744470961952,3+
108,NBA 2021-2022 Regular Season,22100006,10-20-2021,203915.0,Spencer Dinwiddie,G,Washington,Toronto,R,Y,26.15,4.0,10.0,0.0,0.0,5.0,5.0,1.0,3.0,4.0,6.0,3.0,0.0,3.0,0.0,13.0,24.595004948666016,3+
109,NBA 2021-2022 Regular Season,22100006,10-20-2021,1630166.0,Deni Avdija,F,Washington,Toronto,R,N,20.87,3.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,1.0,2.0,1.0,2.0,8.0,9.8940110821034,3+
110,NBA 2021-2022 Regular Season,22100006,10-20-2021,1626149.0,Montrezl Harrell,F-C,Washington,Toronto,R,N,25.9,9.0,11.0,0.0,0.0,4.0,6.0,3.0,6.0,9.0,1.0,2.0,0.0,0.0,1.0,22.0,22.283819180857268,3+
111,NBA 2021-2022 Regular Season,22100006,10-20-2021,203526.0,Raul Neto,G,Washington,Toronto,R,N,22.93,4.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,4.0,3.0,0.0,8.0,20.298486163506155,3+
112,NBA 2021-2022 Regular Season,22100006,10-20-2021,202722.0,Davis Bertans,F,Washington,Toronto,R,N,13.37,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.494341899691223,3+
113,NBA 2021-2022 Regular Season,22100006,10-20-2021,1628988.0,Aaron Holiday,G,Washington,Toronto,R,N,12.82,0.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,23.103886073637597,3+
114,NBA 2021-2022 Regular Season,22100006,10-20-2021,1630567.0,Scottie Barnes,F,Toronto,Washington,H,Y,32.53,5.0,13.0,0.0,1.0,2.0,3.0,3.0,6.0,9.0,1.0,5.0,1.0,6.0,0.0,12.0,23.85693820696872,3+
115,NBA 2021-2022 Regular Season,22100006,10-20-2021,1628384.0,OG Anunoby,F,Toronto,Washington,H,Y,33.98,3.0,17.0,2.0,9.0,3.0,4.0,4.0,6.0,10.0,1.0,1.0,2.0,3.0,1.0,11.0,24.45741663291658,3+
116,NBA 2021-2022 Regular Season,22100006,10-20-2021,1630173.0,Precious Achiuwa,F,Toronto,Washington,H,Y,18.5,3.0,8.0,0.0,0.0,0.0,2.0,3.0,4.0,7.0,2.0,4.0,1.0,1.0,0.0,6.0,20.396717532299963,3+
117,NBA 2021-2022 Regular Season,22100006,10-20-2021,201609.0,Goran Dragic,G,Toronto,Washington,H,Y,21.65,3.0,7.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,9.0,13.90091482014515,3+
118,NBA 2021-2022 Regular Season,22100006,10-20-2021,1627832.0,Fred VanVleet,G,Toronto,Washington,H,Y,34.72,5.0,20.0,1.0,9.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,12.0,25.78415814283661,3+
119,NBA 2021-2022 Regular Season,22100006,10-20-2021,1629018.0,Gary Trent Jr.,G-F,Toronto,Washington,H,N,26.45,2.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,6.0,17.15401674249361,3+
120,NBA 2021-2022 Regular Season,22100006,10-20-2021,203920.0,Khem Birch,C,Toronto,Washington,H,N,26.02,2.0,4.0,0.0,0.0,5.0,6.0,6.0,3.0,9.0,0.0,2.0,0.0,2.0,0.0,9.0,12.681817981663226,3+
121,NBA 2021-2022 Regular Season,22100006,10-20-2021,1629004.0,Svi Mykhailiuk,G-F,Toronto,Washington,H,N,16.23,1.0,5.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,4.0,16.189930475073268,3+
122,NBA 2021-2022 Regular Season,22100006,10-20-2021,1628449.0,Chris Boucher,F-C,Toronto,Washington,H,N,17.5,3.0,10.0,1.0,6.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,7.0,24.0065472401564,3+
123,NBA 2021-2022 Regular Season,22100006,10-20-2021,1630625.0,Dalano Banton,F,Toronto,Washington,H,N,12.42,3.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,7.0,12.300236472046173,3+
124,NBA 2021-2022 Regular Season,22100007,10-20-2021,1628374.0,Lauri Markkanen,F-C,Cleveland,Memphis,R,Y,31.47,4.0,14.0,2.0,7.0,0.0,0.0,2.0,7.0,9.0,2.0,0.0,1.0,1.0,0.0,10.0,20.62737613175119,3+
125,NBA 2021-2022 Regular Season,22100007,10-20-2021,1630596.0,Evan Mobley,C,Cleveland,Memphis,R,Y,38.3,7.0,13.0,1.0,2.0,2.0,3.0,0.0,9.0,9.0,6.0,2.0,1.0,0.0,1.0,17.0,16.180566239728677,3+
126,NBA 2021-2022 Regular Season,22100007,10-20-2021,1628386.0,Jarrett Allen,C,Cleveland,Memphis,R,Y,28.92,11.0,11.0,0.0,0.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,25.0,20.59062916016378,3+
127,NBA 2021-2022 Regular Season,22100007,10-20-2021,1629012.0,Collin Sexton,G,Cleveland,Memphis,R,Y,29.37,7.0,13.0,2.0,6.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,17.0,22.573780119374277,3+
128,NBA 2021-2022 Regular Season,22100007,10-20-2021,1629636.0,Darius Garland,G,Cleveland,Memphis,R,Y,31.92,5.0,15.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,12.0,2.0,0.0,2.0,0.0,13.0,23.04812021037085,3+
129,NBA 2021-2022 Regular Season,22100007,10-20-2021,1630171.0,Isaac Okoro,F-G,Cleveland,Memphis,R,N,20.57,3.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,8.0,12.3706496126181,3+
130,NBA 2021-2022 Regular Season,22100007,10-20-2021,201567.0,Kevin Love,F-C,Cleveland,Memphis,R,N,17.43,1.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,19.564930165254285,3+
131,NBA 2021-2022 Regular Season,22100007,10-20-2021,201937.0,Ricky Rubio,G,Cleveland,Memphis,R,N,24.95,4.0,10.0,3.0,7.0,1.0,1.0,0.0,4.0,4.0,10.0,3.0,1.0,2.0,0.0,12.0,21.577409416741887,3+
132,NBA 2021-2022 Regular Season,22100007,10-20-2021,1626224.0,Cedi Osman,F,Cleveland,Memphis,R,N,17.08,5.0,6.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,15.0,23.6144327493875,3+
133,NBA 2021-2022 Regular Season,22100007,10-20-2021,1630217.0,Desmond Bane,G,Memphis,Cleveland,H,Y,29.65,8.0,16.0,2.0,6.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,22.0,29.15344763625597,3+
134,NBA 2021-2022 Regular Season,22100007,10-20-2021,1628991.0,Jaren Jackson Jr.,F-C,Memphis,Cleveland,H,Y,30.8,3.0,12.0,3.0,8.0,4.0,4.0,0.0,6.0,6.0,2.0,2.0,0.0,2.0,4.0,13.0,21.305550798958148,3+
135,NBA 2021-2022 Regular Season,22100007,10-20-2021,203500.0,Steven Adams,C,Memphis,Cleveland,H,Y,31.75,4.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,3.0,0.0,1.0,2.0,1.0,8.0,11.802827214259564,3+
136,NBA 2021-2022 Regular Season,22100007,10-20-2021,1629001.0,De'Anthony Melton,G,Memphis,Cleveland,H,Y,30.65,8.0,14.0,4.0,6.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,20.0,19.0188751014623,3+
137,NBA 2021-2022 Regular Season,22100007,10-20-2021,1629630.0,Ja Morant,G,Memphis,Cleveland,H,Y,33.6,17.0,29.0,1.0,4.0,2.0,2.0,1.0,5.0,6.0,6.0,2.0,0.0,2.0,2.0,37.0,39.506295231486064,3+
138,NBA 2021-2022 Regular Season,22100007,10-20-2021,203937.0,Kyle Anderson,F-G,Memphis,Cleveland,H,N,21.83,3.0,7.0,2.0,5.0,2.0,2.0,0.0,7.0,7.0,4.0,2.0,2.0,0.0,0.0,10.0,15.030026674482617,3+
139,NBA 2021-2022 Regular Season,22100007,10-20-2021,1629723.0,John Konchar,G,Memphis,Cleveland,H,N,18.53,2.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,4.0,6.741136248475284,3+
140,NBA 2021-2022 Regular Season,22100007,10-20-2021,1630533.0,Ziaire Williams,F,Memphis,Cleveland,H,N,17.17,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,7.275087634493129,3+
141,NBA 2021-2022 Regular Season,22100007,10-20-2021,1626145.0,Tyus Jones,G,Memphis,Cleveland,H,N,14.4,4.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,9.0,20.24057367568817,3+
142,NBA 2021-2022 Regular Season,22100007,10-20-2021,1629634.0,Brandon Clarke,F,Memphis,Cleveland,H,N,11.62,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,10.749849800709727,3+
143,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630256.0,Jae'Sean Tate,F,Houston,Minnesota,R,Y,21.17,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,2.0,11.180739370122025,3+
144,NBA 2021-2022 Regular Season,22100008,10-20-2021,1626174.0,Christian Wood,F,Houston,Minnesota,R,Y,32.03,6.0,15.0,2.0,6.0,2.0,4.0,2.0,7.0,9.0,3.0,3.0,0.0,1.0,1.0,16.0,21.87389657501812,3+
145,NBA 2021-2022 Regular Season,22100008,10-20-2021,1628464.0,Daniel Theis,F-C,Houston,Minnesota,R,Y,20.57,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,11.0,15.112351883228069,3+
146,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629645.0,Kevin Porter Jr.,G-F,Houston,Minnesota,R,Y,24.75,4.0,12.0,2.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,9.0,0.0,11.0,34.8748417774059,3+
147,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630224.0,Jalen Green,G,Houston,Minnesota,R,Y,32.18,4.0,14.0,1.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,9.0,17.162562329173223,3+
148,NBA 2021-2022 Regular Season,22100008,10-20-2021,201569.0,Eric Gordon,G,Houston,Minnesota,R,N,22.78,6.0,8.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,15.0,19.049303315191075,3+
149,NBA 2021-2022 Regular Season,22100008,10-20-2021,1628021.0,David Nwaba,G-F,Houston,Minnesota,R,N,17.02,3.0,7.0,0.0,2.0,1.0,4.0,0.0,4.0,4.0,2.0,6.0,2.0,1.0,0.0,7.0,22.621968508256145,3+
150,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630578.0,Alperen Sengun,C,Houston,Minnesota,R,N,18.58,3.0,4.0,0.0,0.0,5.0,5.0,3.0,3.0,6.0,2.0,4.0,3.0,3.0,0.0,11.0,19.53359815825661,3+
151,NBA 2021-2022 Regular Season,22100008,10-20-2021,201571.0,D.J. Augustin,G,Houston,Minnesota,R,N,16.67,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,16.565424587666296,3+
152,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630231.0,Kenyon Martin Jr.,F,Houston,Minnesota,R,N,9.15,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,21.039666885820736,3+
153,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630528.0,Josh Christopher,G,Houston,Minnesota,R,N,8.37,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,5.0,23.00035268880045,3+
154,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630586.0,Usman Garuba,F,Houston,Minnesota,R,N,8.37,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,14.139561079180606,3+
155,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629717.0,Armoni Brooks,G,Houston,Minnesota,R,N,8.37,2.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.92655039718729,3+
156,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629006.0,Josh Okogie,G,Minnesota,Houston,H,Y,21.18,2.0,5.0,0.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,1.0,2.0,0.0,2.0,6.0,11.232113146347938,3+
157,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630183.0,Jaden McDaniels,F,Minnesota,Houston,H,Y,25.52,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,4.0,1.0,2.0,4.0,6.341462383502051,3+
158,NBA 2021-2022 Regular Season,22100008,10-20-2021,1626157.0,Karl-Anthony Towns,C-F,Minnesota,Houston,H,Y,29.38,11.0,15.0,3.0,4.0,5.0,5.0,5.0,5.0,10.0,2.0,3.0,2.0,3.0,2.0,30.0,27.816960726215463,3+
159,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630162.0,Anthony Edwards,G,Minnesota,Houston,H,Y,31.18,10.0,21.0,6.0,12.0,3.0,4.0,2.0,4.0,6.0,3.0,2.0,1.0,4.0,0.0,29.0,34.723228447095735,3+
160,NBA 2021-2022 Regular Season,22100008,10-20-2021,1626156.0,D'Angelo Russell,G,Minnesota,Houston,H,Y,24.68,6.0,16.0,4.0,8.0,6.0,8.0,0.0,3.0,3.0,7.0,3.0,1.0,3.0,1.0,22.0,36.91758896887578,3+
161,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629162.0,Jordan McLaughlin,G,Minnesota,Houston,H,N,18.65,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,10.586467905249666,3+
162,NBA 2021-2022 Regular Season,22100008,10-20-2021,1627736.0,Malik Beasley,G,Minnesota,Houston,H,N,20.52,4.0,8.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,9.0,17.508369710520405,3+
163,NBA 2021-2022 Regular Season,22100008,10-20-2021,1627752.0,Taurean Prince,F,Minnesota,Houston,H,N,16.13,1.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0,12.240398414935294,3+
164,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629675.0,Naz Reid,C-F,Minnesota,Houston,H,N,18.62,2.0,5.0,0.0,2.0,1.0,2.0,2.0,5.0,7.0,1.0,3.0,1.0,2.0,3.0,5.0,17.122084664507817,3+
165,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629020.0,Jarred Vanderbilt,F,Minnesota,Houston,H,N,15.12,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,2.354729259651714,3+
166,NBA 2021-2022 Regular Season,22100008,10-20-2021,1629669.0,Jaylen Nowell,G,Minnesota,Houston,H,N,5.55,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,29.159300905760784,3+
167,NBA 2021-2022 Regular Season,22100008,10-20-2021,1627774.0,Jake Layman,F,Minnesota,Houston,H,N,4.67,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.99049036835744,3+
168,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630195.0,Leandro Bolmaro,F,Minnesota,Houston,H,N,4.67,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,24.950870753623143,3+
169,NBA 2021-2022 Regular Season,22100008,10-20-2021,1630593.0,McKinley Wright IV,G,Minnesota,Houston,H,N,4.13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.59250847784169,3+
170,NBA 2021-2022 Regular Season,22100009,10-20-2021,201980.0,Danny Green,G,Philadelphia,New Orleans,R,Y,18.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.441900451936245,3+
171,NBA 2021-2022 Regular Season,22100009,10-20-2021,202699.0,Tobias Harris,F,Philadelphia,New Orleans,R,Y,27.73,8.0,16.0,0.0,2.0,4.0,5.0,2.0,10.0,12.0,2.0,0.0,1.0,0.0,0.0,20.0,29.777976531732875,3+
172,NBA 2021-2022 Regular Season,22100009,10-20-2021,203954.0,Joel Embiid,C-F,Philadelphia,New Orleans,R,Y,25.7,8.0,17.0,2.0,3.0,4.0,6.0,1.0,5.0,6.0,5.0,3.0,1.0,1.0,1.0,22.0,36.43763947834913,3+
173,NBA 2021-2022 Regular Season,22100009,10-20-2021,203552.0,Seth Curry,G,Philadelphia,New Orleans,R,Y,27.52,4.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,10.0,11.540464127137644,3+
174,NBA 2021-2022 Regular Season,22100009,10-20-2021,1630178.0,Tyrese Maxey,G,Philadelphia,New Orleans,R,Y,33.67,8.0,14.0,2.0,3.0,2.0,2.0,0.0,7.0,7.0,5.0,2.0,0.0,1.0,0.0,20.0,21.39838743997533,3+
175,NBA 2021-2022 Regular Season,22100009,10-20-2021,1627777.0,Georges Niang,F,Philadelphia,New Orleans,R,N,18.2,4.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,12.464425933235006,3+
176,NBA 2021-2022 Regular Season,22100009,10-20-2021,1627788.0,Furkan Korkmaz,G-F,Philadelphia,New Orleans,R,N,20.13,7.0,11.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,22.0,31.013324543585785,3+
177,NBA 2021-2022 Regular Season,22100009,10-20-2021,1629680.0,Matisse Thybulle,G-F,Philadelphia,New Orleans,R,N,27.35,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,6.63554082588306,3+
178,NBA 2021-2022 Regular Season,22100009,10-20-2021,1630198.0,Isaiah Joe,G,Philadelphia,New Orleans,R,N,12.62,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.975638033666968,3+
179,NBA 2021-2022 Regular Season,22100009,10-20-2021,203083.0,Andre Drummond,C,Philadelphia,New Orleans,R,N,19.05,2.0,4.0,0.0,0.0,2.0,3.0,2.0,15.0,17.0,3.0,2.0,2.0,4.0,2.0,6.0,22.197016110226294,3+
180,NBA 2021-2022 Regular Season,22100009,10-20-2021,1630194.0,Paul Reed,F,Philadelphia,New Orleans,R,N,3.25,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,41.880471135669616,3+
181,NBA 2021-2022 Regular Season,22100009,10-20-2021,1630531.0,Jaden Springer,G,Philadelphia,New Orleans,R,N,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3+
182,NBA 2021-2022 Regular Season,22100009,10-20-2021,1630565.0,Aaron Henry,F,Philadelphia,New Orleans,R,N,2.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.918120964722423,3+
183,NBA 2021-2022 Regular Season,22100009,10-20-2021,1629646.0,Charles Bassey,C-F,Philadelphia,New Orleans,R,N,2.07,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,43.836241929444846,3+
184,NBA 2021-2022 Regular Season,22100009,10-20-2021,1628404.0,Josh Hart,G,New Orleans,Philadelphia,H,Y,10.17,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,12.362210554441358,3+
185,NBA 2021-2022 Regular Season,22100009,10-20-2021,1627742.0,Brandon Ingram,F,New Orleans,Philadelphia,H,Y,36.62,12.0,26.0,1.0,3.0,0.0,0.0,0.0,7.0,7.0,6.0,1.0,0.0,4.0,1.0,25.0,35.762470797682454,3+
186,NBA 2021-2022 Regular Season,22100009,10-20-2021,202685.0,Jonas Valanciunas,C,New Orleans,Philadelphia,H,Y,29.58,3.0,19.0,1.0,3.0,2.0,2.0,5.0,7.0,12.0,3.0,4.0,0.0,1.0,1.0,9.0,30.81462777908545,3+
187,NBA 2021-2022 Regular Season,22100009,10-20-2021,1629638.0,Nickeil Alexander-Walker,G,New Orleans,Philadelphia,H,Y,34.0,9.0,16.0,4.0,8.0,1.0,2.0,0.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,23.0,22.956897695418657,3+
188,NBA 2021-2022 Regular Season,22100009,10-20-2021,1628984.0,Devonte' Graham,G,New Orleans,Philadelphia,H,Y,29.15,6.0,9.0,4.0,6.0,2.0,3.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,1.0,18.0,19.947582373630954,3+
189,NBA 2021-2022 Regular Season,22100009,10-20-2021,202066.0,Garrett Temple,G-F,New Orleans,Philadelphia,H,N,15.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.890997087441791,3+
190,NBA 2021-2022 Regular Season,22100009,10-20-2021,1630530.0,Trey Murphy III,F,New Orleans,Philadelphia,H,N,18.15,2.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,16.836275049178912,3+
191,NBA 2021-2022 Regular Season,22100009,10-20-2021,1629637.0,Jaxson Hayes,C-F,New Orleans,Philadelphia,H,N,18.42,2.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,11.849635184682692,3+
192,NBA 2021-2022 Regular Season,22100009,10-20-2021,203107.0,Tomas Satoransky,G,New Orleans,Philadelphia,H,N,8.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,10.070139797086746,3+
